order_id,order_date,customer_id,product,category,units,unit_price,channel
ORD-51901,2025-08-04,C1262,Headlamp,hardware,2,40.6,web
ORD-51957,2025-08-04,C1267,Rain Shell,outerwear,1,156.73,web
ORD-52296,2025-08-04,C1307,Daypack 22L,packs,2,116.19,web
ORD-50134,2025-08-05,C1023,Daypack 22L,packs,1,112.33,partner
ORD-50409,2025-08-05,C1063,Hiking Sock,apparel,2,18.39,retail
ORD-51249,2025-08-05,C1167,Headlamp,hardware,7,40.93,retail
ORD-51291,2025-08-05,C1174,Base Layer,apparel,2,48.69,Retail
ORD-51610,2025-08-05,C1221,Down Jacket,outerwear,7,227.41, retail
ORD-52272,2025-08-06,C1303,Daypack 22L,packs,,110.54,partner
ORD-52273,2025-08-06,C1303,Daypack 22L,packs,4,110.1,Partner
ORD-50071,2025-08-07,C1015,Headlamp,hardware,2,43.04,retail
ORD-50716,2025-08-07,C1098,Rain Shell,outerwear,1,158.68, retail
ORD-50979,2025-08-07,C1129,Base Layer,apparel,3,49.15,web
ORD-51871,2025-08-07,C1260,Rain Shell,outerwear,13,160.99,Partner
ORD-52672,2025-08-07,C1362,Expedition Pack 65L,packs,1,330.22,retail
ORD-50103,2025-08-08,C1019,Approach Shoe,footwear,10,156.75,WEB 
ORD-50875,2025-08-08,C1118,Hiking Sock,apparel,1,19.11,retail
ORD-52767,2025-08-08,C1378,Down Jacket,outerwear,1,219.32,retail
ORD-50761,2025-08-09,C1103,Trail Runner,footwear,1,132.12,retail
ORD-52358,2025-08-09,C1317,Approach Shoe,footwear,2,150.31,web
ORD-52389,2025-08-09,C1322,Rain Shell,outerwear,1,156.54,Retail
ORD-50088,2025-08-10,C1017,Trekking Poles,hardware,3,97.08,retail
ORD-50487,2025-08-10,C1071,Rain Shell,outerwear,5,155.8,WEB 
ORD-50498,2025-08-10,C1072,Trail Runner,footwear,1,129.09,retail
ORD-51172,2025-08-10,C1156,Expedition Pack 65L,packs,6,330.12,Retail
ORD-51988,2025-08-10,C1270,Approach Shoe,footwear,11,148.9,retail
ORD-50458,2025-08-11,C1065,Headlamp,hardware,5,41.21,Web
ORD-50781,2025-08-11,C1106,Trekking Poles,hardware,3,96.34,Retail
ORD-50934,2025-08-11,C1125,Trail Runner,footwear,12,131.91,partner
ORD-52544,2025-08-11,C1345,Expedition Pack 65L,packs,3,351.59,web
ORD-52707,2025-08-11,C1367,Trekking Poles,hardware,1,98.21,Retail
ORD-50019,2025-08-12,C1005,Daypack 22L,packs,4,110.65,Retail
ORD-50047,2025-08-12,C1010,Trail Runner,footwear,1,123.41,Retail
ORD-51164,2025-08-12,C1156,Trail Runner,footwear,6,124.07,retail
ORD-52247,2025-08-12,C1303,Trekking Poles,hardware,5,97.35,partner
ORD-51409,2025-08-13,C1193,Trail Runner,footwear,1,132.7,web
ORD-52478,2025-08-13,C1337,Daypack 22L,packs,4,110.72,web
ORD-50037,2025-08-14,C1008,Expedition Pack 65L,packs,1,340.33,web
ORD-50767,2025-08-14,C1103,Headlamp,hardware,,41.32,web
ORD-51128,2025-08-14,C1151,Expedition Pack 65L,packs,8,348.95,Retail
ORD-51711,2025-08-14,C1238,Headlamp,hardware,1,42.92,retail
ORD-51991,2025-08-14,C1271,Trail Runner,footwear,1,130.03,web
ORD-50760,2025-08-15,C1103,Daypack 22L,packs,3,113.8,Web
ORD-51006,2025-08-15,C1134,Daypack 22L,packs,5,112.91,web
ORD-50357,2025-08-16,C1056,Expedition Pack 65L,packs,3,329.52,retail
ORD-50453,2025-08-16,C1065,Expedition Pack 65L,packs,6,328.61,WEB 
ORD-50499,2025-08-16,C1072,Daypack 22L,packs,3,109.11,Web
ORD-50650,2025-08-16,C1091,Base Layer,apparel,1,48.57,Web
ORD-51233,2025-08-16,C1164,Expedition Pack 65L,packs,7,342.1,Web
ORD-51272,2025-08-16,C1169,Trekking Poles,hardware,1,92.21,web
ORD-51468,2025-08-16,C1201,Approach Shoe,footwear,2,153.17,Web
ORD-51929,2025-08-16,C1265,Down Jacket,outerwear,10,230.65,web
ORD-52106,2025-08-16,C1287,Approach Shoe,footwear,8,152.83,web
ORD-50087,2025-08-17,C1017,Base Layer,apparel,2,50.58,retail
ORD-50831,2025-08-17,C1113,Daypack 22L,packs,4,113.88,Retail
ORD-51378,2025-08-17,C1187,Expedition Pack 65L,packs,5,327.69,retail
ORD-50188,2025-08-18,C1035,Expedition Pack 65L,packs,9,329.63,WEB 
ORD-51983,2025-08-18,C1270,Trail Runner,footwear,11,127.5,web
ORD-52051,2025-08-18,C1280,Base Layer,apparel,1,47.96,web
ORD-50397,2025-08-19,C1061,Headlamp,hardware,1,43.58,Web
ORD-51201,2025-08-19,C1159,Trekking Poles,hardware,3,99.42,retail
ORD-50151,2025-08-20,C1026,Rain Shell,outerwear,2,149.59,Partner
ORD-50368,2025-08-20,C1057,Trail Runner,footwear,15,132.24,web
ORD-50449,2025-08-20,C1065,Rain Shell,outerwear,10,158.96,web
ORD-50923,2025-08-20,C1125,Approach Shoe,footwear,14,153.65, retail
ORD-50476,2025-08-21,C1068,Trekking Poles,hardware,1,94.27,Retail
ORD-51136,2025-08-21,C1151,Base Layer,apparel,6,50.89,web
ORD-51843,2025-08-21,C1254,Rain Shell,outerwear,8,149.21,web
ORD-51859,2025-08-21,C1257,Trekking Poles,hardware,2,99.43,partner
ORD-52282,2025-08-21,C1305,Rain Shell,outerwear,4,157.0,Retail
ORD-52663,2025-08-21,C1360,Base Layer,apparel,4,48.49,partner
ORD-51388,2025-08-22,C1187,Daypack 22L,packs,12,110.51,retail
ORD-51452,2025-08-22,C1199,Hiking Sock,apparel,7,18.15,retail
ORD-51675,2025-08-22,C1230,Expedition Pack 65L,packs,12,337.7,Retail
ORD-51857,2025-08-22,C1256,Trail Runner,footwear,1,124.98,retail
ORD-52643,2025-08-22,C1358,Hiking Sock,apparel,4,18.68,web
ORD-50391,2025-08-23,C1059,Daypack 22L,packs,1,112.39,Retail
ORD-50840,2025-08-23,C1114,Trail Runner,footwear,,126.79,Web
ORD-51213,2025-08-23,C1162,Trekking Poles,hardware,1,94.29,retail
ORD-50017,2025-08-24,C1005,Hiking Sock,apparel,8,18.83,web
ORD-50208,2025-08-24,C1038,Expedition Pack 65L,packs,2,343.13,web
ORD-50307,2025-08-24,C1049,Headlamp,hardware,2,41.81,web
ORD-50609,2025-08-24,C1086,Daypack 22L,packs,2,113.95,retail
ORD-51218,2025-08-24,C1162,Expedition Pack 65L,packs,3,353.22,web
ORD-51990,2025-08-24,C1270,Headlamp,hardware,14,43.66,partner
ORD-52845,2025-08-24,C1389,Daypack 22L,packs,5,111.35,web
ORD-50067,2025-08-25,C1014,Down Jacket,outerwear,4,228.49,web
ORD-51110,2025-08-25,C1149,Trekking Poles,hardware,1,95.23,web
ORD-51111,2025-08-25,C1149,Trail Runner,footwear,1,131.85,web
ORD-51111,2025-08-25,C1149,Trail Runner,footwear,1,131.85,web
ORD-51151,2025-08-25,C1154,Daypack 22L,packs,4,110.73,web
ORD-51633,2025-08-25,C1225,Headlamp,hardware,4,42.58,WEB 
ORD-50207,2025-08-26,C1038,Trail Runner,footwear,4,123.1,partner
ORD-51178,2025-08-26,C1156,Down Jacket,outerwear,6,229.55,web
ORD-51499,2025-08-26,C1203,Approach Shoe,footwear,2,153.99,WEB 
ORD-51538,2025-08-26,C1211,Approach Shoe,footwear,3,149.37,Partner
ORD-51876,2025-08-26,C1260,Expedition Pack 65L,packs,11,334.14,partner
ORD-52014,2025-08-26,C1274,Rain Shell,outerwear,5,159.45,web
ORD-52028,2025-08-26,C1274,Headlamp,hardware,8,40.79,web
ORD-52109,2025-08-26,C1287,Approach Shoe,footwear,9,156.76,web
ORD-52112,2025-08-26,C1287,Down Jacket,outerwear,6,221.03,partner
ORD-50828,2025-08-27,C1113,Headlamp,hardware,3,42.9,Retail
ORD-50033,2025-08-28,C1007,Trail Runner,footwear,2,131.59,web
ORD-50210,2025-08-28,C1038,Approach Shoe,footwear,5,159.09,web
ORD-51525,2025-08-28,C1208,Base Layer,apparel,2,49.12, retail
ORD-51709,2025-08-28,C1237,Trail Runner,footwear,3,128.65,retail
ORD-52211,2025-08-28,C1298,Rain Shell,outerwear,3,154.45,partner
ORD-50283,2025-08-29,C1044,Trekking Poles,hardware,3,96.97,retail
ORD-51516,2025-08-29,C1206,Down Jacket,outerwear,3,225.9,Partner
ORD-51792,2025-08-29,C1250,Base Layer,apparel,4,51.68,Web
ORD-52423,2025-08-29,C1326,Approach Shoe,footwear,5,158.05,retail
ORD-52658,2025-08-29,C1359,Down Jacket,outerwear,3,218.49, retail
ORD-52734,2025-08-29,C1373,Rain Shell,outerwear,1,158.63,retail
ORD-50184,2025-08-30,C1035,Daypack 22L,packs,6,112.93,web
ORD-51179,2025-08-30,C1156,Daypack 22L,packs,4,109.18,partner
ORD-51339,2025-08-30,C1180,Hiking Sock,apparel,1,18.54,retail
ORD-50094,2025-08-31,C1019,Expedition Pack 65L,packs,7,351.2,WEB 
ORD-50370,2025-08-31,C1057,Rain Shell,outerwear,8,152.32,Partner
ORD-51282,2025-08-31,C1171,Expedition Pack 65L,packs,1,330.53,web
ORD-50186,2025-09-01,C1035,Approach Shoe,footwear,5,148.63,web
ORD-51090,2025-09-01,C1144,Down Jacket,outerwear,2,225.89,retail
ORD-51174,2025-09-01,C1156,Daypack 22L,packs,9,115.51,web
ORD-51363,2025-09-01,C1185,Trekking Poles,hardware,2,98.02,retail
ORD-51396,2025-09-01,C1189,Base Layer,apparel,2,48.08,retail
ORD-51087,2025-09-02,C1144,Trekking Poles,hardware,2,96.78,partner
ORD-52355,2025-09-02,C1317,Headlamp,hardware,3,42.98,web
ORD-50159,2025-09-03,C1027,Daypack 22L,packs,5,111.75,web
ORD-50619,2025-09-03,C1088,Approach Shoe,footwear,1,159.67,Retail
ORD-50462,2025-09-04,C1065,Trekking Poles,hardware,15,94.58,partner
ORD-50678,2025-09-04,C1095,Base Layer,apparel,5,50.78,Web
ORD-51225,2025-09-04,C1163,Down Jacket,outerwear,1,221.52,Retail
ORD-51572,2025-09-04,C1219,Expedition Pack 65L,packs,3,345.69,retail
ORD-51958,2025-09-04,C1268,Rain Shell,outerwear,1,158.23,web
ORD-52261,2025-09-04,C1303,Rain Shell,outerwear,11,149.14,Retail
ORD-52356,2025-09-04,C1317,Trail Runner,footwear,2,129.87,Web
ORD-50236,2025-09-05,C1039,Down Jacket,outerwear,11,224.0,WEB 
ORD-50281,2025-09-05,C1044,Rain Shell,outerwear,3,151.49,web
ORD-51134,2025-09-05,C1151,Rain Shell,outerwear,9,161.4,web
ORD-51537,2025-09-05,C1210,Headlamp,hardware,2,43.2,partner
ORD-51939,2025-09-05,C1265,Hiking Sock,apparel,6,19.03,partner
ORD-52008,2025-09-05,C1273,Approach Shoe,footwear,5,155.59, retail
ORD-52313,2025-09-05,C1309,Down Jacket,outerwear,5,224.56,web
ORD-51874,2025-09-06,C1260,Base Layer,apparel,11,51.61,web
ORD-51935,2025-09-06,C1265,Approach Shoe,footwear,11,151.32,retail
ORD-51970,2025-09-06,C1270,Hiking Sock,apparel,7,19.09,retail
ORD-52291,2025-09-06,C1305,Trekking Poles,hardware,1,96.21, retail
ORD-52377,2025-09-06,C1320,Headlamp,hardware,1,42.27, retail
ORD-52489,2025-09-06,C1339,Down Jacket,outerwear,4,222.83,partner
ORD-52646,2025-09-06,C1359,Hiking Sock,apparel,8,19.02,retail
ORD-50083,2025-09-07,C1017,Expedition Pack 65L,packs,4,330.11,retail
ORD-50369,2025-09-07,C1057,Headlamp,hardware,5,42.7,retail
ORD-50374,2025-09-07,C1057,Expedition Pack 65L,packs,14,337.87,Retail
ORD-50452,2025-09-07,C1065,Base Layer,apparel,12,49.14,Web
ORD-50480,2025-09-07,C1069,Hiking Sock,apparel,1,19.13,web
ORD-51611,2025-09-07,C1221,Down Jacket,outerwear,8,221.91,Retail
ORD-52467,2025-09-07,C1334,Headlamp,hardware,1,43.31,web
ORD-50649,2025-09-08,C1091,Hiking Sock,apparel,3,18.27,Retail
ORD-50903,2025-09-08,C1123,Base Layer,apparel,7,51.22,retail
ORD-51746,2025-09-08,C1242,Expedition Pack 65L,packs,9,348.41,retail
ORD-52286,2025-09-08,C1305,Approach Shoe,footwear,4,152.94,web
ORD-52629,2025-09-08,C1356,Approach Shoe,footwear,1,155.24,partner
ORD-51393,2025-09-09,C1189,Trail Runner,footwear,1,127.1,retail
ORD-51460,2025-09-09,C1199,Down Jacket,outerwear,12,226.82,retail
ORD-51689,2025-09-09,C1232,Hiking Sock,apparel,3,19.01,Retail
ORD-51797,2025-09-09,C1250,Trail Runner,footwear,3,130.86,web
ORD-50565,2025-09-10,C1081,Hiking Sock,apparel,3,19.0,retail
ORD-51083,2025-09-10,C1143,Base Layer,apparel,1,49.15,Web
ORD-51091,2025-09-10,C1145,Approach Shoe,footwear,5,150.66,retail
ORD-51575,2025-09-10,C1220,Trail Runner,footwear,2,133.04,retail
ORD-51707,2025-09-10,C1237,Rain Shell,outerwear,2,155.76,retail
ORD-52300,2025-09-10,C1307,Daypack 22L,packs,3,112.95,web
ORD-52867,2025-09-10,C1392,Expedition Pack 65L,packs,6,326.62,partner
ORD-50317,2025-09-11,C1051,Rain Shell,outerwear,3,155.97,Retail
ORD-50999,2025-09-11,C1133,Base Layer,apparel,2,49.19,retail
ORD-51674,2025-09-11,C1230,Down Jacket,outerwear,12,227.18,Partner
ORD-52210,2025-09-11,C1298,Base Layer,apparel,1,50.43,retail
ORD-50490,2025-09-12,C1071,Approach Shoe,footwear,4,151.42,Web
ORD-52415,2025-09-12,C1324,Base Layer,apparel,11,49.98,Retail
ORD-50713,2025-09-13,C1098,Headlamp,hardware,1,43.36,retail
ORD-50830,2025-09-13,C1113,Hiking Sock,apparel,2,18.95,Retail
ORD-51952,2025-09-13,C1266,Trekking Poles,hardware,1,99.43,retail
ORD-52385,2025-09-13,C1321,Trail Runner,footwear,1,124.16,web
ORD-52479,2025-09-13,C1337,Headlamp,hardware,2,41.47,retail
ORD-50179,2025-09-14,C1034,Rain Shell,outerwear,2,159.47,retail
ORD-50839,2025-09-14,C1114,Down Jacket,outerwear,5,225.28,Retail
ORD-51205,2025-09-14,C1160,Headlamp,hardware,1,42.59,retail
ORD-52041,2025-09-14,C1278,Headlamp,hardware,1,42.36,retail
ORD-52265,2025-09-14,C1303,Trail Runner,footwear,4,131.6,Retail
ORD-52545,2025-09-14,C1345,Expedition Pack 65L,packs,5,348.34,partner
ORD-52790,2025-09-14,C1379,Headlamp,hardware,9,43.04,retail
ORD-50344,2025-09-15,C1055,Rain Shell,outerwear,1,154.22,WEB 
ORD-51003,2025-09-15,C1134,Trail Runner,footwear,3,130.32,web
ORD-52858,2025-09-15,C1389,Rain Shell,outerwear,9,159.02,Web
ORD-50920,2025-09-16,C1124,Down Jacket,outerwear,3,231.41,web
ORD-51595,2025-09-16,C1221,Trekking Poles,hardware,5,97.44,web
ORD-51638,2025-09-16,C1225,Rain Shell,outerwear,4,158.31,retail
ORD-50162,2025-09-17,C1028,Down Jacket,outerwear,,233.9,partner
ORD-51984,2025-09-17,C1270,Hiking Sock,apparel,11,19.14,partner
ORD-52284,2025-09-17,C1305,Trekking Poles,hardware,5,93.63,retail
ORD-52534,2025-09-17,C1345,Down Jacket,outerwear,3,233.93,WEB 
ORD-52651,2025-09-17,C1359,Down Jacket,outerwear,4,221.5,Partner
ORD-50457,2025-09-18,C1065,Down Jacket,outerwear,7,227.59,partner
ORD-51242,2025-09-18,C1166,Trekking Poles,hardware,,92.27,Web
ORD-51942,2025-09-18,C1265,Trekking Poles,hardware,11,96.98,retail
ORD-52049,2025-09-18,C1279,Expedition Pack 65L,packs,,342.1,web
ORD-52721,2025-09-18,C1370,Expedition Pack 65L,packs,2,347.24,retail
ORD-52732,2025-09-18,C1372,Headlamp,hardware,2,41.26,Retail
ORD-52915,2025-09-18,C1399,Approach Shoe,footwear,5,150.98,WEB 
ORD-51002,2025-09-19,C1134,Base Layer,apparel,3,49.87,Retail
ORD-51834,2025-09-19,C1254,Rain Shell,outerwear,11,156.26,retail
ORD-51946,2025-09-19,C1265,Hiking Sock,apparel,9,18.5,retail
ORD-52399,2025-09-19,C1324,Approach Shoe,footwear,10,155.73,web
ORD-52670,2025-09-19,C1362,Down Jacket,outerwear,1,228.31,WEB 
ORD-50513,2025-09-20,C1075,Approach Shoe,footwear,1,153.11,Partner
ORD-50657,2025-09-20,C1092,Expedition Pack 65L,packs,,342.61,Retail
ORD-51394,2025-09-20,C1189,Trekking Poles,hardware,2,97.13,retail
ORD-51948,2025-09-20,C1265,Trekking Poles,hardware,8,97.1,Retail
ORD-51996,2025-09-20,C1273,Down Jacket,outerwear,4,222.52,partner
ORD-52630,2025-09-20,C1356,Hiking Sock,apparel,1,19.24,partner
ORD-50138,2025-09-21,C1024,Headlamp,hardware,,43.28,web
ORD-50377,2025-09-21,C1057,Expedition Pack 65L,packs,14,349.53,web
ORD-50790,2025-09-21,C1108,Headlamp,hardware,3,43.46,retail
ORD-51224,2025-09-21,C1163,Base Layer,apparel,2,48.25,retail
ORD-52470,2025-09-21,C1335,Trekking Poles,hardware,3,92.82,partner
ORD-50882,2025-09-22,C1119,Expedition Pack 65L,packs,1,335.84,Web
ORD-51728,2025-09-22,C1239,Daypack 22L,packs,2,110.58,partner
ORD-51757,2025-09-22,C1243,Headlamp,hardware,3,40.53,Retail
ORD-51883,2025-09-22,C1260,Daypack 22L,packs,9,109.52,partner
ORD-52801,2025-09-22,C1381,Headlamp,hardware,1,41.98,Web
ORD-50235,2025-09-23,C1039,Expedition Pack 65L,packs,11,350.01,retail
ORD-50315,2025-09-23,C1051,Down Jacket,outerwear,1,222.12,Partner
ORD-50346,2025-09-23,C1055,Daypack 22L,packs,3,111.84, retail
ORD-50836,2025-09-23,C1114,Daypack 22L,packs,2,107.8,Web
ORD-51093,2025-09-23,C1145,Base Layer,apparel,1,51.67,web
ORD-51270,2025-09-23,C1168,Base Layer,apparel,1,51.74,partner
ORD-52719,2025-09-23,C1370,Daypack 22L,packs,5,107.64,Retail
ORD-50287,2025-09-24,C1045,Expedition Pack 65L,packs,1,346.02,retail
ORD-51370,2025-09-24,C1187,Approach Shoe,footwear,13,150.37,retail
ORD-51662,2025-09-24,C1230,Daypack 22L,packs,11,109.71,retail
ORD-52351,2025-09-24,C1316,Trekking Poles,hardware,1,98.63,retail
ORD-52712,2025-09-24,C1370,Expedition Pack 65L,packs,1,331.2,web
ORD-50074,2025-09-25,C1015,Expedition Pack 65L,packs,2,333.65,Retail
ORD-50223,2025-09-25,C1039,Rain Shell,outerwear,,160.88,retail
ORD-50405,2025-09-25,C1062,Headlamp,hardware,3,43.04,Retail
ORD-50915,2025-09-25,C1124,Headlamp,hardware,5,40.33,web
ORD-51115,2025-09-25,C1151,Headlamp,hardware,4,43.19,Partner
ORD-51893,2025-09-25,C1260,Rain Shell,outerwear,10,156.25,Web
ORD-50833,2025-09-26,C1113,Daypack 22L,packs,2,114.97,web
ORD-51580,2025-09-26,C1220,Approach Shoe,footwear,,154.94,Retail
ORD-51580,2025-09-26,C1220,Approach Shoe,footwear,,154.94,Retail
ORD-51718,2025-09-26,C1238,Headlamp,hardware,3,42.33,web
ORD-52260,2025-09-26,C1303,Approach Shoe,footwear,12,148.9,Retail
ORD-52579,2025-09-26,C1351,Daypack 22L,packs,5,115.21,Partner
ORD-50620,2025-09-27,C1088,Approach Shoe,footwear,2,153.94,web
ORD-51132,2025-09-27,C1151,Expedition Pack 65L,packs,9,351.82,Retail
ORD-51413,2025-09-27,C1194,Down Jacket,outerwear,3,230.33,web
ORD-51615,2025-09-27,C1222,Base Layer,apparel,8,49.26,web
ORD-52256,2025-09-27,C1303,Trail Runner,footwear,10,132.86,web
ORD-52392,2025-09-27,C1322,Headlamp,hardware,1,40.59,partner
ORD-52580,2025-09-27,C1351,Daypack 22L,packs,4,115.88,Web
ORD-50152,2025-09-28,C1026,Headlamp,hardware,1,43.4,WEB 
ORD-51695,2025-09-28,C1233,Hiking Sock,apparel,1,18.77,partner
ORD-52868,2025-09-28,C1392,Expedition Pack 65L,packs,5,336.24,partner
ORD-50769,2025-09-29,C1103,Trekking Poles,hardware,3,99.56,retail
ORD-51608,2025-09-29,C1221,Approach Shoe,footwear,9,148.02,Retail
ORD-52703,2025-09-29,C1367,Trail Runner,footwear,1,124.05,web
ORD-50020,2025-09-30,C1005,Headlamp,hardware,6,43.41,Web
ORD-50163,2025-09-30,C1028,Trail Runner,footwear,1,128.1,partner
ORD-50758,2025-09-30,C1103,Rain Shell,outerwear,2,158.78,Retail
ORD-50814,2025-09-30,C1112,Hiking Sock,apparel,2,17.87,partner
ORD-51114,2025-09-30,C1151,Trail Runner,footwear,12,130.4,retail
ORD-51690,2025-09-30,C1232,Trail Runner,footwear,1,122.97, retail
ORD-51858,2025-09-30,C1257,Expedition Pack 65L,packs,1,352.88,retail
ORD-52718,2025-09-30,C1370,Expedition Pack 65L,packs,2,352.12,retail
ORD-50181,2025-10-01,C1035,Headlamp,hardware,5,42.08,web
ORD-51163,2025-10-01,C1156,Daypack 22L,packs,6,112.09,retail
ORD-51544,2025-10-01,C1212,Rain Shell,outerwear,2,225.43,Retail
ORD-51969,2025-10-01,C1270,Approach Shoe,footwear,18,153.48,web
ORD-52163,2025-10-01,C1295,Expedition Pack 65L,packs,5,348.92,Retail
ORD-52406,2025-10-01,C1324,Approach Shoe,footwear,6,154.0,WEB 
ORD-50560,2025-10-02,C1081,Approach Shoe,footwear,1,156.51,Retail
ORD-50681,2025-10-02,C1095,Expedition Pack 65L,packs,3,346.52,web
ORD-52055,2025-10-02,C1280,Approach Shoe,footwear,2,150.9,partner
ORD-52314,2025-10-02,C1309,Expedition Pack 65L,packs,4,338.03,web
ORD-50027,2025-10-03,C1005,Trail Runner,footwear,12,123.93, retail
ORD-50534,2025-10-03,C1076,Expedition Pack 65L,packs,14,341.49,web
ORD-50610,2025-10-03,C1086,Base Layer,apparel,1,68.11,web
ORD-51734,2025-10-03,C1240,Trekking Poles,hardware,1,94.66,partner
ORD-51866,2025-10-03,C1259,Expedition Pack 65L,packs,1,331.41,Retail
ORD-51878,2025-10-03,C1260,Trekking Poles,hardware,11,92.48,partner
ORD-52320,2025-10-03,C1309,Base Layer,apparel,3,72.86,retail
ORD-50238,2025-10-04,C1039,Base Layer,apparel,9,72.86,retail
ORD-52855,2025-10-04,C1389,Rain Shell,outerwear,5,218.11,Web
ORD-50400,2025-10-05,C1061,Daypack 22L,packs,2,116.01,partner
ORD-50834,2025-10-05,C1113,Hiking Sock,apparel,4,18.82,Retail
ORD-51009,2025-10-05,C1134,Expedition Pack 65L,packs,3,350.32,Retail
ORD-51144,2025-10-05,C1153,Headlamp,hardware,1,43.57, retail
ORD-51457,2025-10-05,C1199,Trail Runner,footwear,10,132.01,web
ORD-52506,2025-10-05,C1342,Approach Shoe,footwear,2,159.73,Web
ORD-52586,2025-10-05,C1351,Trekking Poles,hardware,6,95.41,web
ORD-52727,2025-10-05,C1372,Daypack 22L,packs,2,108.2,web
ORD-52768,2025-10-05,C1379,Rain Shell,outerwear,10,220.65,Retail
ORD-50825,2025-10-06,C1113,Approach Shoe,footwear,5,154.8,Retail
ORD-50980,2025-10-06,C1129,Headlamp,hardware,3,41.17,web
ORD-51524,2025-10-07,C1208,Expedition Pack 65L,packs,3,345.61,retail
ORD-51555,2025-10-07,C1214,Daypack 22L,packs,3,108.37,WEB 
ORD-51773,2025-10-07,C1248,Expedition Pack 65L,packs,4,350.13,Web
ORD-52304,2025-10-07,C1307,Approach Shoe,footwear,2,153.95,web
ORD-52584,2025-10-07,C1351,Daypack 22L,packs,1,116.17,web
ORD-50105,2025-10-08,C1019,Hiking Sock,apparel,14,18.62,retail
ORD-50229,2025-10-08,C1039,Down Jacket,outerwear,7,312.09,web
ORD-50497,2025-10-08,C1072,Trekking Poles,hardware,4,99.28,partner
ORD-50531,2025-10-08,C1076,Down Jacket,outerwear,,309.54,web
ORD-51361,2025-10-08,C1185,Daypack 22L,packs,1,109.0,web
ORD-51548,2025-10-08,C1214,Approach Shoe,footwear,2,157.96,retail
ORD-51756,2025-10-08,C1243,Base Layer,apparel,6,69.29,Web
ORD-50669,2025-10-09,C1093,Trail Runner,footwear,3,124.79,Retail
ORD-50924,2025-10-09,C1125,Base Layer,apparel,6,70.17,retail
ORD-51722,2025-10-09,C1239,Hiking Sock,apparel,2,18.83,web
ORD-51956,2025-10-09,C1267,Daypack 22L,packs,2,111.58,retail
ORD-51982,2025-10-09,C1270,Base Layer,apparel,11,71.06,web
ORD-52003,2025-10-09,C1273,Hiking Sock,apparel,4,18.5,retail
ORD-52119,2025-10-09,C1288,Rain Shell,outerwear,3,210.93,Web
ORD-52375,2025-10-09,C1319,Daypack 22L,packs,1,114.65,retail
ORD-50411,2025-10-10,C1063,Hiking Sock,apparel,1,18.16,web
ORD-50541,2025-10-11,C1076,Trail Runner,footwear,5,133.05,web
ORD-52104,2025-10-11,C1287,Trail Runner,footwear,7,123.05,web
ORD-52541,2025-10-11,C1345,Base Layer,apparel,2,72.69,retail
ORD-50795,2025-10-12,C1108,Daypack 22L,packs,3,109.44,Web
ORD-51077,2025-10-12,C1141,Rain Shell,outerwear,8,218.39,retail
ORD-51862,2025-10-12,C1258,Daypack 22L,packs,2,113.68,Web
ORD-52249,2025-10-12,C1303,Trail Runner,footwear,12,130.96,web
ORD-52424,2025-10-12,C1326,Trekking Poles,hardware,5,98.34,web
ORD-50379,2025-10-13,C1057,Trail Runner,footwear,10,130.26,partner
ORD-50819,2025-10-13,C1112,Base Layer,apparel,2,68.16,Web
ORD-51539,2025-10-13,C1211,Headlamp,hardware,1,40.4,web
ORD-51642,2025-10-13,C1226,Trekking Poles,hardware,1,99.25,retail
ORD-52152,2025-10-13,C1292,Base Layer,apparel,1,72.39,retail
ORD-52665,2025-10-13,C1361,Approach Shoe,footwear,,150.62,retail
ORD-52853,2025-10-13,C1389,Headlamp,hardware,16,43.25, retail
ORD-50012,2025-10-14,C1005,Base Layer,apparel,18,71.44,Retail
ORD-51354,2025-10-14,C1183,Trail Runner,footwear,1,130.91,partner
ORD-52488,2025-10-14,C1339,Trekking Poles,hardware,2,98.64,partner
ORD-51654,2025-10-15,C1230,Base Layer,apparel,16,71.84,Partner
ORD-52159,2025-10-15,C1295,Approach Shoe,footwear,2,151.03,Partner
ORD-52349,2025-10-15,C1316,Expedition Pack 65L,packs,2,349.3,Partner
ORD-52772,2025-10-15,C1379,Expedition Pack 65L,packs,10,332.84,Retail
ORD-50350,2025-10-16,C1056,Base Layer,apparel,2,69.15,retail
ORD-51088,2025-10-16,C1144,Rain Shell,outerwear,4,224.52,web
ORD-52388,2025-10-16,C1322,Approach Shoe,footwear,1,150.15,Web
ORD-52458,2025-10-16,C1331,Headlamp,hardware,3,41.85,web
ORD-50222,2025-10-17,C1039,Approach Shoe,footwear,11,156.18,Web
ORD-50479,2025-10-17,C1069,Rain Shell,outerwear,3,213.31,retail
ORD-50813,2025-10-17,C1111,Hiking Sock,apparel,1,18.91,partner
ORD-51280,2025-10-17,C1171,Hiking Sock,apparel,2,19.06,web
ORD-51731,2025-10-17,C1239,Daypack 22L,packs,3,112.01,Retail
ORD-51803,2025-10-17,C1252,Approach Shoe,footwear,7,148.46,partner
ORD-51987,2025-10-17,C1270,Down Jacket,outerwear,14,313.52,web
ORD-50004,2025-10-18,C1002,Headlamp,hardware,5,41.55,web
ORD-52203,2025-10-18,C1297,Trekking Poles,hardware,1,97.68,Web
ORD-50106,2025-10-19,C1019,Trail Runner,footwear,11,129.76,web
ORD-50533,2025-10-19,C1076,Daypack 22L,packs,12,110.84,web
